join,codice,st,t_ele,f_elet,dt_ele,l_terr,area,cod_com,desc_com,cod_prov,desc_prov,ele_m,ele_f,ele_t,vot_m,vot_f,vot_t,perc_vot,sz_perv,sz_tot,fine_rip,sk_bianche,sk_nulle,sk_contestate,tot_vot_lis,non_valid,dt_agg,data_prec_elez,circ_sto,reg_sto,prov_sto,comu_sto,tipo_tras,NR.,DESCRIZIONE COMUNE,SIGLA,CODICE ELETTORALE,CODICE ISTAT,CODICE BELFIORE,pref_silvia,pref_marcello,dati_presenti
840580,2050840580,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,580,PONZANO VENETO,84,TREVISO,5449,5643,11092,3287,3475,6762,"60,96",12,12,N,129,172,0,6461,,20240610050358.0,20190526000000.0,2.0,5.0,84.0,580.0,SZ,5303,PONZANO VENETO,TV,1050840580,26059,G875,19,6,1
930320,2060930320,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,320,PORCIA,93,PORDENONE,6281,6667,12948,3754,3879,7633,"58,95",12,12,N,145,207,0,7281,,20240610055417.0,20190526000000.0,2.0,6.0,93.0,320.0,SZ,5309,PORCIA,PN,1060930320,93032,G886,7,8,1
930330,2060930330,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,330,PORDENONE,93,PORDENONE,19882,21690,41572,9830,10689,20519,"49,36",51,51,N,93,482,0,19944,,20240610053336.0,20190526000000.0,2.0,6.0,93.0,330.0,SZ,5310,PORDENONE,PN,1060930330,93033,G888,54,37,1
850770,2060850770,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,770,PORPETTO,85,UDINE,1244,1257,2501,481,474,955,"38,18",3,3,N,3,50,0,902,,20240610020207.0,20190526000000.0,2.0,6.0,85.0,770.0,SZ,5313,PORPETTO,UD,1060850770,30077,G891,0,0,1
831335,2040831335,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1335,PORTE DI RENDENA,83,TRENTO,716,741,1457,324,330,654,"44,89",2,2,N,12,23,0,619,,20240610011749.0,20190526000000.0,2.0,4.0,83.0,1335.0,SZ,5317,PORTE DI RENDENA,TN,1040831335,22244,M358,0,3,1
320300,2080320300,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,300,PORTICO E SAN BENEDETTO,32,FORLI'-CESENA,304,282,586,235,213,448,"76,45",3,3,N,21,14,0,413,,20240610011430.0,20190526000000.0,2.0,8.0,32.0,300.0,SZ,5320,PORTICO E SAN BENEDETTO,FC,1080320300,40031,G904,1,0,1
710390,2050710390,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,390,PORTO TOLLE,71,ROVIGO,4008,4115,8123,1782,1611,3393,"41,77",13,13,N,45,138,0,3210,,20240610025030.0,20190526000000.0,2.0,5.0,71.0,390.0,CO,5330,PORTO TOLLE,RO,1050710390,29039,G923,0,1,1
710391,2050710391,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,391,PORTO VIRO,71,ROVIGO,5961,6170,12131,2684,2656,5340,"44,02",17,17,N,54,194,2,5090,,20240610045028.0,20190526000000.0,2.0,5.0,71.0,391.0,CO,5333,PORTO VIRO,RO,1050710391,29052,G926,0,1,1
840590,2050840590,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,590,PORTOBUFFOLE',84,TREVISO,344,341,685,146,159,305,"44,53",1,1,N,4,6,0,295,,20240610025114.0,20190526000000.0,2.0,5.0,84.0,590.0,SZ,5334,PORTOBUFFOLE',TV,1050840590,26060,G909,1,1,1
870290,2050870290,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,290,PORTOGRUARO,87,VENEZIA,10227,11114,21341,6277,6742,13019,"61,00",27,27,N,329,412,0,12278,,20240610055707.0,20190526000000.0,2.0,5.0,87.0,290.0,SZ,5338,PORTOGRUARO,VE,1050870290,27029,G914,17,12,1
290170,2080290170,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,170,PORTOMAGGIORE,29,FERRARA,4457,4651,9108,2309,2329,4638,"50,92",15,15,N,28,114,6,4490,,20240610012812.0,20190526000000.0,2.0,8.0,29.0,170.0,CO,5339,PORTOMAGGIORE,FE,1080290170,38019,G916,12,4,1
900800,2050900800,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,800,POSINA,90,VICENZA,576,573,1149,118,105,223,"19,41",2,2,N,6,8,0,209,,20240610004358.0,20190526000000.0,2.0,5.0,90.0,800.0,CO,5345,POSINA,VI,1050900800,24080,G931,0,0,1
840600,2050840600,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,600,POSSAGNO,84,TREVISO,1046,971,2017,415,398,813,"40,31",2,2,N,8,25,0,780,,20240610011703.0,20190526000000.0,2.0,5.0,84.0,600.0,SZ,5347,POSSAGNO,TV,1050840600,26061,G933,3,0,1
140630,2040140630,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,630,POSTAL/BURGSTALL,14,BOLZANO,776,801,1577,375,412,787,"49,90",2,2,N,14,20,0,753,,20240610014103.0,20190526000000.0,2.0,4.0,14.0,630.0,CO,5350,POSTAL/BURGSTALL,BZ,1040140630,21066,G936,0,0,1
900810,2050900810,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,810,POVE DEL GRAPPA,90,VICENZA,1386,1461,2847,924,988,1912,"67,16",3,3,N,51,79,0,1782,,20240610024953.0,20190526000000.0,2.0,5.0,90.0,810.0,CO,5356,POVE DEL GRAPPA,VI,1050900810,24081,G943,8,7,1
840610,2050840610,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,610,POVEGLIANO,84,TREVISO,2527,2505,5032,1381,1338,2719,"54,03",5,5,N,72,102,0,2545,,20240610050744.0,20190526000000.0,2.0,5.0,84.0,610.0,SZ,5357,POVEGLIANO,TV,1050840610,26062,G944,7,7,1
890590,2050890590,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,590,POVEGLIANO VERONESE,89,VERONA,2870,2996,5866,1452,1412,2864,"48,82",6,6,N,18,62,0,2784,,20240610024550.0,20190526000000.0,2.0,5.0,89.0,590.0,CO,5358,POVEGLIANO VERONESE,VR,1050890590,23060,G945,7,7,1
680290,2080680290,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,290,POVIGLIO,68,REGGIO NELL' EMILIA,2900,2933,5833,1832,1798,3630,"62,23",6,6,N,124,127,0,3379,,20240610024515.0,20190526000000.0,2.0,8.0,68.0,290.0,SZ,5359,POVIGLIO,RE,1080680290,35029,G947,4,6,1
850780,2060850780,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,780,POVOLETTO,85,UDINE,2341,2395,4736,1539,1541,3080,"65,03",6,6,N,96,98,0,2886,,20240610045811.0,20190526000000.0,2.0,6.0,85.0,780.0,SZ,5360,POVOLETTO,UD,1060850780,30078,G949,1,1,1
900820,2050900820,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,820,POZZOLEONE,90,VICENZA,1182,1122,2304,810,777,1587,"68,88",2,2,N,57,81,0,1449,,20240610045012.0,20190526000000.0,2.0,5.0,90.0,820.0,CO,5368,POZZOLEONE,VI,1050900820,24082,G957,0,0,1
540700,2050540700,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,700,POZZONOVO,54,PADOVA,1559,1603,3162,785,788,1573,"49,75",3,3,N,13,68,0,1492,,20240610044800.0,20190526000000.0,2.0,5.0,54.0,700.0,SZ,5371,POZZONOVO,PD,1050540700,28070,G963,4,1,1
850790,2060850790,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,790,POZZUOLO DEL FRIULI,85,UDINE,2921,3069,5990,1658,1674,3332,"55,63",9,9,N,64,116,3,3149,,20240610045746.0,20190526000000.0,2.0,6.0,85.0,790.0,SZ,5373,POZZUOLO DEL FRIULI,UD,1060850790,30079,G966,3,1,1
850800,2060850800,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,800,PRADAMANO,85,UDINE,1572,1651,3223,953,989,1942,"60,25",4,4,N,47,61,0,1834,,20240610024445.0,20190526000000.0,2.0,6.0,85.0,800.0,SZ,5376,PRADAMANO,UD,1060850800,30080,G969,2,2,1
870300,2050870300,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,300,PRAMAGGIORE,87,VENEZIA,1938,1980,3918,810,765,1575,"40,20",4,4,N,10,42,0,1523,,20240610015048.0,20190526000000.0,2.0,5.0,87.0,300.0,SZ,5385,PRAMAGGIORE,VE,1050870300,27030,G981,1,0,1
930340,2060930340,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,340,PRATA DI PORDENONE,93,PORDENONE,3571,3584,7155,1498,1500,2998,"41,90",8,8,N,27,96,0,2875,,20240610015853.0,20190526000000.0,2.0,6.0,93.0,340.0,SZ,5393,PRATA DI PORDENONE,PN,1060930340,93034,G994,7,4,1
140640,2040140640,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,640,PRATO ALLO STELVIO/PRAD AM STILFSER JOCH,14,BOLZANO,1542,1546,3088,592,631,1223,"39,60",4,4,N,40,25,0,1158,,20240610001605.0,20190526000000.0,2.0,4.0,14.0,640.0,CO,5399,PRATO ALLO STELVIO/PRAD AM STILFSER JOCH,BZ,1040140640,21067,H004,0,0,1
850810,2060850810,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,810,PRATO CARNICO,85,UDINE,555,549,1104,234,219,453,"41,03",1,1,N,32,45,0,376,,20240610015601.0,20190526000000.0,2.0,6.0,85.0,810.0,SZ,5400,PRATO CARNICO,UD,1060850810,30081,H002,0,0,1
930350,2060930350,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,350,PRAVISDOMINI,93,PORDENONE,1408,1427,2835,611,566,1177,"41,52",3,3,N,15,40,0,1122,,20240610024014.0,20190526000000.0,2.0,6.0,93.0,350.0,SZ,5405,PRAVISDOMINI,PN,1060930350,93035,H010,0,0,1
850820,2060850820,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,820,PRECENICCO,85,UDINE,740,746,1486,460,472,932,"62,72",2,2,N,37,47,0,848,,20240610045743.0,20190526000000.0,2.0,6.0,85.0,820.0,SZ,5409,PRECENICCO,UD,1060850820,30082,H014,0,0,1
831355,2040831355,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1355,PREDAIA,83,TRENTO,2857,2867,5724,1314,1278,2592,"45,28",7,7,N,33,64,0,2495,,20240610044933.0,20190526000000.0,2.0,4.0,83.0,1355.0,SZ,5411,PREDAIA,TN,1040831355,22230,M344,1,0,1
320310,2080320310,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,310,PREDAPPIO,32,FORLI'-CESENA,2439,2429,4868,1605,1554,3159,"64,89",7,7,N,68,109,0,2982,,20240610052901.0,20190526000000.0,2.0,8.0,32.0,310.0,SZ,5412,PREDAPPIO,FC,1080320310,40032,H017,4,6,1
831360,2040831360,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1360,PREDAZZO,83,TRENTO,1891,1933,3824,808,789,1597,"41,76",3,3,N,16,27,0,1554,,20240610013303.0,20190526000000.0,2.0,4.0,83.0,1360.0,SZ,5413,PREDAZZO,TN,1040831360,22147,H018,3,2,1
140641,2040140641,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,641,PREDOI/PRETTAU,14,BOLZANO,222,215,437,120,101,221,"50,57",1,1,N,16,11,0,194,,20240610003525.0,20190526000000.0,2.0,4.0,14.0,641.0,CO,5414,PREDOI/PRETTAU,BZ,1040140641,21068,H019,0,0,1
840620,2050840620,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,620,PREGANZIOL,84,TREVISO,7026,7187,14213,4335,4441,8776,"61,75",15,15,N,162,209,2,8403,,20240610053125.0,20190526000000.0,2.0,5.0,84.0,620.0,SZ,5417,PREGANZIOL,TV,1050840620,26063,H022,11,5,1
850830,2060850830,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,830,PREMARIACCO,85,UDINE,1766,1833,3599,813,834,1647,"45,76",4,4,N,15,48,0,1584,,20240610052555.0,20190526000000.0,2.0,6.0,85.0,830.0,SZ,5421,PREMARIACCO,UD,1060850830,30083,H029,0,0,1
320320,2080320320,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,320,PREMILCUORE,32,FORLI'-CESENA,292,293,585,243,228,471,"80,51",1,1,N,28,22,0,421,,20240610020201.0,20190526000000.0,2.0,8.0,32.0,320.0,SZ,5424,PREMILCUORE,FC,1080320320,40033,H034,0,0,1
850840,2060850840,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,840,PREONE,85,UDINE,149,152,301,50,44,94,"31,23",1,1,N,0,1,0,93,,20240610001444.0,20190526000000.0,2.0,6.0,85.0,840.0,SZ,5427,PREONE,UD,1060850840,30084,H038,0,0,1
850850,2060850850,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,850,PREPOTTO,85,UDINE,381,379,760,202,207,409,"53,82",1,1,N,15,13,0,381,,20240610023545.0,20190526000000.0,2.0,6.0,85.0,850.0,SZ,5428,PREPOTTO,UD,1060850850,30085,H040,0,0,1
890600,2050890600,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,600,PRESSANA,89,VERONA,1042,998,2040,685,616,1301,"63,77",2,2,N,45,48,0,1208,,20240610023559.0,20190526000000.0,2.0,5.0,89.0,600.0,CO,5433,PRESSANA,VR,1050890600,23061,H048,0,0,1
500320,2080500320,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,320,PRIGNANO SULLA SECCHIA,50,MODENA,1595,1536,3131,1086,1031,2117,"67,61",7,7,N,81,86,0,1950,,20240610025104.0,20190526000000.0,2.0,8.0,50.0,320.0,SZ,5439,PRIGNANO SULLA SECCHIA,MO,1080500320,36033,H061,3,0,1
831375,2040831375,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1375,PRIMIERO SAN MARTINO DI CASTROZZA,83,TRENTO,2948,2993,5941,978,997,1975,"33,24",6,6,N,21,32,12,1910,,20240610013854.0,20190526000000.0,2.0,4.0,83.0,1375.0,SZ,5441,PRIMIERO SAN MARTINO DI CASTROZZA,TN,1040831375,22245,M359,4,2,1
140650,2040140650,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,650,PROVES/PROVEIS,14,BOLZANO,114,87,201,71,61,132,"65,67",1,1,N,4,2,0,126,,20240610002936.0,20190526000000.0,2.0,4.0,14.0,650.0,CO,5454,PROVES/PROVEIS,BZ,1040140650,21069,H081,0,0,1
850860,2060850860,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,860,PULFERO,85,UDINE,453,457,910,232,227,459,"50,44",2,2,N,27,28,0,404,,20240610013548.0,20190526000000.0,2.0,6.0,85.0,860.0,SZ,5460,PULFERO,UD,1060850860,30086,H089,0,0,1
870310,2050870310,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,310,QUARTO D'ALTINO,87,VENEZIA,3287,3416,6703,1516,1594,3110,"46,40",8,8,N,18,86,0,3006,,20240610052100.0,20190526000000.0,2.0,5.0,87.0,310.0,SZ,5479,QUARTO D'ALTINO,VE,1050870310,27031,H117,15,9,1
680300,2080680300,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,300,QUATTRO CASTELLA,68,REGGIO NELL' EMILIA,5263,5499,10762,3370,3575,6945,"64,53",11,11,N,107,175,0,6663,,20240610015508.0,20190526000000.0,2.0,8.0,68.0,300.0,SZ,5484,QUATTRO CASTELLA,RE,1080680300,35030,H122,12,9,1
840630,2050840630,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,630,QUINTO DI TREVISO,84,TREVISO,4095,4173,8268,2447,2478,4925,"59,57",9,9,N,107,173,0,4645,,20240610045918.0,20190526000000.0,2.0,5.0,84.0,630.0,SZ,5490,QUINTO DI TREVISO,TV,1050840630,26064,H131,16,4,1
900830,2050900830,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,830,QUINTO VICENTINO,90,VICENZA,2417,2518,4935,1223,1250,2473,"50,11",5,5,N,11,64,0,2398,,20240610044909.0,20190526000000.0,2.0,5.0,90.0,830.0,CO,5492,QUINTO VICENTINO,VI,1050900830,24083,H134,6,6,1
831390,2040831390,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1390,RABBI,83,TRENTO,651,626,1277,251,222,473,"37,04",1,1,N,10,7,0,456,,20240610004217.0,20190526000000.0,2.0,4.0,83.0,1390.0,SZ,5495,RABBI,TN,1040831390,22150,H146,0,0,1
140660,2040140660,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,660,RACINES/RATSCHINGS,14,BOLZANO,1851,1729,3580,867,835,1702,"47,54",7,7,N,49,24,0,1629,,20240610010554.0,20190526000000.0,2.0,4.0,14.0,660.0,CO,5500,RACINES/RATSCHINGS,BZ,1040140660,21070,H152,0,0,1
850870,2060850870,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,870,RAGOGNA,85,UDINE,1313,1325,2638,802,828,1630,"61,79",4,4,N,47,92,0,1491,,20240610045803.0,20190526000000.0,2.0,6.0,85.0,870.0,SZ,5507,RAGOGNA,UD,1060850870,30087,H161,1,0,1
140661,2040140661,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,661,RASUN ANTERSELVA/RASEN-ANTHOLZ,14,BOLZANO,1160,1121,2281,628,649,1277,"55,98",4,4,N,18,28,0,1231,,20240610012218.0,20190526000000.0,2.0,4.0,14.0,661.0,CO,5524,RASUN ANTERSELVA/RASEN-ANTHOLZ,BZ,1040140661,21071,H189,0,0,1
500330,2080500330,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,330,RAVARINO,50,MODENA,2462,2491,4953,1350,1381,2731,"55,14",5,5,N,50,68,0,2613,,20240610053000.0,20190526000000.0,2.0,8.0,50.0,330.0,SZ,5527,RAVARINO,MO,1080500330,36034,H195,7,3,1
850880,2060850880,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,880,RAVASCLETTO,85,UDINE,271,259,530,123,113,236,"44,53",2,2,N,10,13,0,213,,20240610013358.0,20190526000000.0,2.0,6.0,85.0,880.0,SZ,5528,RAVASCLETTO,UD,1060850880,30088,H196,0,0,1
660140,2080660140,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,140,RAVENNA,66,RAVENNA,59829,64149,123978,31948,33721,65669,"52,97",164,164,N,363,1481,18,63807,,20240610093600.0,20190526000000.0,2.0,8.0,66.0,140.0,SZ,5530,RAVENNA,RA,1080660140,39014,H199,187,107,1
850890,2060850890,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,890,RAVEO,85,UDINE,207,218,425,110,123,233,"54,82",1,1,N,6,17,0,210,,20240610012739.0,20190526000000.0,2.0,6.0,85.0,890.0,SZ,5531,RAVEO,UD,1060850890,30089,H200,0,0,1
850900,2060850900,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,900,REANA DEL ROJALE,85,UDINE,2128,2172,4300,1309,1317,2626,"61,07",5,5,N,103,94,0,2429,,20240610045749.0,20190526000000.0,2.0,6.0,85.0,900.0,SZ,5536,REANA DEL ROJALE,UD,1060850900,30090,H206,1,5,1
900840,2050900840,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,840,RECOARO TERME,90,VICENZA,2915,2994,5909,1293,1253,2546,"43,09",8,8,N,20,88,0,2438,,20240610045002.0,20190526000000.0,2.0,5.0,90.0,840.0,CO,5542,RECOARO TERME,VI,1050900840,24084,H214,2,2,1
840640,2050840640,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,640,REFRONTOLO,84,TREVISO,847,863,1710,494,463,957,"55,96",2,2,N,39,60,0,858,,20240610044846.0,20190526000000.0,2.0,5.0,84.0,640.0,SZ,5546,REFRONTOLO,TV,1050840640,26065,H220,1,1,1
680330,2080680330,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,330,REGGIO NELL'EMILIA,68,REGGIO NELL' EMILIA,61191,64554,125745,37853,40164,78017,"62,04",160,160,N,1053,1496,3,75465,,20240610050739.0,20190526000000.0,2.0,8.0,68.0,330.0,SZ,5550,REGGIO NELL'EMILIA,RE,1080680330,35033,H223,259,128,1
680320,2080680320,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,320,REGGIOLO,68,REGGIO NELL' EMILIA,3665,3663,7328,2304,2324,4628,"63,16",8,8,N,118,140,0,4370,,20240610024625.0,20190526000000.0,2.0,8.0,68.0,320.0,SZ,5551,REGGIOLO,RE,1080680320,35032,H225,1,3,1
850910,2060850910,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,910,REMANZACCO,85,UDINE,2460,2591,5051,1392,1518,2910,"57,61",6,6,N,84,97,0,2729,,20240610024354.0,20190526000000.0,2.0,6.0,85.0,910.0,SZ,5554,REMANZACCO,UD,1060850910,30091,H229,3,1,1
140680,2040140680,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,680,RENON/RITTEN,14,BOLZANO,3152,3183,6335,1734,1859,3593,"56,72",9,9,N,66,69,0,3458,,20240610024303.0,20190526000000.0,2.0,4.0,14.0,680.0,CO,5558,RENON/RITTEN,BZ,1040140680,21072,H236,2,2,1
840650,2050840650,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,650,RESANA,84,TREVISO,4178,4175,8353,1803,1791,3594,"43,03",10,10,N,26,108,0,3460,,20240610044935.0,20190526000000.0,2.0,5.0,84.0,650.0,SZ,5559,RESANA,TV,1050840650,26066,H238,14,6,1
850920,2060850920,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,920,RESIA,85,UDINE,456,438,894,286,264,550,"61,52",3,3,N,35,55,0,460,,20240610011707.0,20190526000000.0,2.0,6.0,85.0,920.0,SZ,5561,RESIA,UD,1060850920,30092,H242,0,0,1
850930,2060850930,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,930,RESIUTTA,85,UDINE,131,130,261,55,51,106,"40,61",1,1,N,0,0,0,106,,20240610010640.0,20190526000000.0,2.0,6.0,85.0,930.0,SZ,5562,RESIUTTA,UD,1060850930,30093,H244,0,0,1
840660,2050840660,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,660,REVINE LAGO,84,TREVISO,1030,1004,2034,629,619,1248,"61,36",2,2,N,42,68,0,1138,,20240610045049.0,20190526000000.0,2.0,5.0,84.0,660.0,SZ,5567,REVINE LAGO,TV,1050840660,26067,H253,3,2,1
1010130,2081010130,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,130,RICCIONE,101,RIMINI,13445,14938,28383,6757,7169,13926,"49,06",31,31,N,84,241,1,13600,,20240610044936.0,20190526000000.0,2.0,8.0,101.0,130.0,SZ,5584,RICCIONE,RN,1081010130,99013,H274,39,22,1
840670,2050840670,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,670,RIESE PIO X,84,TREVISO,4929,4963,9892,2730,2759,5489,"55,49",9,9,N,153,208,0,5128,,20240610045158.0,20190526000000.0,2.0,5.0,84.0,670.0,SZ,5588,RIESE PIO X,TV,1050840670,26068,H280,18,8,1
140690,2040140690,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,690,RIFIANO/RIFFIAN,14,BOLZANO,542,526,1068,248,260,508,"47,57",1,1,N,11,8,0,489,,20240610013354.0,20190526000000.0,2.0,4.0,14.0,690.0,CO,5591,RIFIANO/RIFFIAN,BZ,1040140690,21073,H284,0,0,1
850940,2060850940,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,940,RIGOLATO,85,UDINE,209,193,402,154,149,303,"75,37",1,1,N,24,9,0,270,,20240610014908.0,20190526000000.0,2.0,6.0,85.0,940.0,SZ,5596,RIGOLATO,UD,1060850940,30094,H289,0,0,1
1010140,2081010140,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,140,RIMINI,101,RIMINI,57689,61972,119661,29130,30469,59599,"49,81",143,143,N,319,980,6,58294,,20240610024744.0,20190526000000.0,2.0,8.0,101.0,140.0,SZ,5598,RIMINI,RN,1081010140,99014,H294,182,93,1
140700,2040140700,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,700,RIO DI PUSTERIA/MÜHLBACH,14,BOLZANO,1172,1138,2310,559,569,1128,"48,83",4,4,N,37,11,0,1080,,20240610013020.0,20190526000000.0,2.0,4.0,14.0,700.0,CO,5600,RIO DI PUSTERIA/MÜHLBACH,BZ,1040140700,21074,H299,0,0,1
680340,2080680340,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,340,RIO SALICETO,68,REGGIO NELL' EMILIA,2321,2375,4696,1457,1516,2973,"63,31",5,5,N,54,109,0,2810,,20240610023743.0,20190526000000.0,2.0,8.0,68.0,340.0,SZ,5601,RIO SALICETO,RE,1080680340,35034,H298,8,6,1
660150,2080660150,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,150,RIOLO TERME,66,RAVENNA,2252,2241,4493,1250,1235,2485,"55,31",6,6,N,18,81,0,2386,,20240610014610.0,20190526000000.0,2.0,8.0,66.0,150.0,SZ,5604,RIOLO TERME,RA,1080660150,39015,H302,5,2,1
500340,2080500340,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,340,RIOLUNATO,50,MODENA,333,302,635,250,218,468,"73,70",2,2,N,32,12,0,424,,20240610010332.0,20190526000000.0,2.0,8.0,50.0,340.0,SZ,5605,RIOLUNATO,MO,1080500340,36035,H303,0,0,1
831420,2040831420,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,1420,RIVA DEL GARDA,83,TRENTO,6729,7366,14095,3009,3226,6235,"44,24",13,13,N,37,131,0,6067,,20240610050540.0,20190526000000.0,2.0,4.0,83.0,1420.0,SZ,5622,RIVA DEL GARDA,TN,1040831420,22153,H330,9,2,1
290175,2080290175,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,175,RIVA DEL PO,29,FERRARA,3025,3112,6137,1826,1815,3641,"59,33",12,12,N,93,139,0,3409,,20240610020451.0,20190526000000.0,2.0,8.0,29.0,175.0,CO,5623,RIVA DEL PO,FE,1080290175,38029,M410,6,3,1
100430,2050100430,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,430,RIVAMONTE AGORDINO,10,BELLUNO,313,308,621,143,132,275,"44,28",1,1,N,5,14,0,256,,20240610024438.0,20190526000000.0,2.0,5.0,10.0,430.0,SZ,5630,RIVAMONTE AGORDINO,BL,1050100430,25043,H327,0,3,1
850950,2060850950,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,950,RIVE D'ARCANO,85,UDINE,1187,1187,2374,644,644,1288,"54,25",2,2,N,44,57,0,1187,,20240610024743.0,20190526000000.0,2.0,6.0,85.0,950.0,SZ,5639,RIVE D'ARCANO,UD,1060850950,30095,H347,0,0,1
610380,2080610380,ESERCIZIO,Europee,SCRUTINI,20240609000000,COMUNE,I,380,RIVERGARO,61,PIACENZA,2896,2990,5886,1830,1908,3738,"63,51",6,6,N,85,122,0,3531,,20240610050753.0,20190526000000.0,2.0,8.0,61.0,380.0,SZ,5641,RIVERGARO,PC,1080610380,33038,H350,4,4,1
